datetime,EX_NUM,m1,m2,n1,n2,max_fx,min_fx,max_gx,min_gx,alpha,th1,th2
28-Jun-2016 09:37:23, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:37:23, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921032e+00, 	 4.901290e-01, 	 3.431401e+00, 	 5.496011e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:42:22, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:42:22, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:42:59, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:42:59, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:43:42, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:43:42, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:44:48, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:44:49, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:45:57, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:45:57, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:48:53, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:48:53, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 09:49:44, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 09:49:44, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:05:33, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:05:33, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:05:50, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:05:51, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:07:07, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:07:07, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:11:12, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:11:12, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:12:54, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:12:54, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921021e+00, 	 4.901276e-01, 	 3.431387e+00, 	 5.496000e-01, 	 0.98341, 	 1.1177, 	 1.1177  
28-Jun-2016 10:55:46, 	 4, 	 2, 	 2, 	 2, 	 2, 	 5.532735e+00, 	 1.627275e-01, 	 3.400825e+00, 	 2.616019e-01, 	 1, 	 1, 	 1  
28-Jun-2016 10:55:46, 	 4, 	 2, 	 2, 	 2, 	 2, 	 1.033183e+01, 	 1.702380e+00, 	 1.033183e+01, 	 1.702380e+00, 	 1.6269, 	 1.8674, 	 3.2452  
28-Jun-2016 17:21:07, 	 1, 	 3, 	 4, 	 2, 	 5, 	 2.439827e+00, 	 4.879653e-01, 	 2.236068e+00, 	 4.472136e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:21:07, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.519487e+00, 	 2.593170e+00, 	 4.877863e+00, 	 2.099098e+00, 	 0.63575, 	 1.4348, 	 1.291  
28-Jun-2016 17:21:24, 	 1, 	 3, 	 4, 	 2, 	 5, 	 2.439827e+00, 	 4.879653e-01, 	 2.236068e+00, 	 4.472136e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:21:24, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.519487e+00, 	 2.593170e+00, 	 4.877863e+00, 	 2.099098e+00, 	 0.63575, 	 1.4348, 	 1.291  
28-Jun-2016 17:25:20, 	 1, 	 3, 	 4, 	 2, 	 5, 	 2.439827e+00, 	 4.879653e-01, 	 2.236068e+00, 	 4.472136e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:25:20, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.519487e+00, 	 2.593170e+00, 	 4.877863e+00, 	 2.099098e+00, 	 0.63575, 	 1.4348, 	 1.291  
28-Jun-2016 17:25:36, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.500000e+01, 	 9.000000e+00, 	 4.500000e+01, 	 9.000000e+00, 	 1, 	 1, 	 1  
28-Jun-2016 17:25:36, 	 1, 	 3, 	 4, 	 2, 	 5, 	 7.986399e+01, 	 4.582399e+01, 	 8.112006e+01, 	 3.490852e+01, 	 0.57232, 	 1.3747, 	 1.291  
28-Jun-2016 17:25:53, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.500000e+01, 	 9.000000e+00, 	 4.500000e+01, 	 9.000000e+00, 	 1, 	 1, 	 1  
28-Jun-2016 17:25:53, 	 1, 	 3, 	 4, 	 2, 	 5, 	 7.621991e+01, 	 4.373310e+01, 	 1.290994e+02, 	 5.555556e+01, 	 1, 	 1.312, 	 1.291  
28-Jun-2016 17:26:14, 	 1, 	 3, 	 4, 	 2, 	 5, 	 2.439827e+00, 	 4.879653e-01, 	 2.236068e+00, 	 4.472136e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:26:14, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.132519e+00, 	 2.371138e+00, 	 6.999561e+00, 	 3.012132e+00, 	 1.0911, 	 1.312, 	 1.291  
28-Jun-2016 17:26:59, 	 1, 	 3, 	 4, 	 2, 	 5, 	 2.439827e+00, 	 4.879653e-01, 	 2.236068e+00, 	 4.472136e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:26:59, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.132519e+00, 	 2.371138e+00, 	 6.999561e+00, 	 3.012132e+00, 	 1.0911, 	 1.312, 	 1.291  
28-Jun-2016 17:27:08, 	 2, 	 2, 	 1, 	 2, 	 1, 	 1.916829e+00, 	 6.389431e-01, 	 2.149140e+00, 	 5.372850e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:27:08, 	 2, 	 2, 	 1, 	 2, 	 1, 	 2.973974e+00, 	 1.277886e+00, 	 3.294568e+00, 	 1.277886e+00, 	 0.98805, 	 1.5515, 	 3.5233  
28-Jun-2016 17:27:16, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:27:16, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.025004e+00, 	 3.781255e-01, 	 1.998246e+00, 	 3.804884e-01, 	 0.7109, 	 1.0704, 	 1.0704  
28-Jun-2016 17:27:24, 	 4, 	 2, 	 2, 	 2, 	 2, 	 5.532735e+00, 	 1.627275e-01, 	 3.400825e+00, 	 2.616019e-01, 	 1, 	 1, 	 1  
28-Jun-2016 17:27:25, 	 4, 	 2, 	 2, 	 2, 	 2, 	 7.705773e+00, 	 9.469671e-01, 	 4.286419e+00, 	 9.469671e-01, 	 0.90497, 	 1.3928, 	 2.9992  
28-Jun-2016 17:27:47, 	 1, 	 13, 	 3, 	 24, 	 3, 	 1.456220e+02, 	 2.591922e-04, 	 1.935818e+04, 	 3.084085e-12, 	 1, 	 1, 	 1  
28-Jun-2016 17:27:47, 	 1, 	 13, 	 3, 	 24, 	 3, 	 1.630893e+03, 	 2.591922e-04, 	 1.003026e+09, 	 2.591922e-04, 	 3618.6586, 	 1.5202, 	 0.7725  
28-Jun-2016 17:28:09, 	 1, 	 13, 	 3, 	 24, 	 3, 	 1.456220e+02, 	 2.591922e-04, 	 1.935818e+04, 	 3.084085e-12, 	 1, 	 1, 	 1  
28-Jun-2016 17:28:09, 	 1, 	 13, 	 3, 	 24, 	 3, 	 2.020449e+05, 	 2.591922e-04, 	 2.020449e+05, 	 2.591922e-04, 	 0.0018335, 	 2.7811, 	 0.7725  
28-Jun-2016 17:28:33, 	 2, 	 6, 	 0, 	 6, 	 0, 	 3.759068e+00, 	 1.043886e-01, 	 5.026863e+00, 	 3.138275e-02, 	 1, 	 1, 	 1  
28-Jun-2016 17:28:33, 	 2, 	 6, 	 0, 	 6, 	 0, 	 1.241030e+00, 	 3.051339e-02, 	 1.241030e+00, 	 3.051339e-02, 	 0.9723, 	 0.69114, 	 1  
28-Jun-2016 17:28:50, 	 3, 	 7, 	 6, 	 8, 	 5, 	 1.762101e+01, 	 5.458436e-03, 	 1.181082e+01, 	 3.416392e-03, 	 1, 	 1, 	 1  
28-Jun-2016 17:28:50, 	 3, 	 7, 	 6, 	 8, 	 5, 	 7.585458e+00, 	 5.458436e-03, 	 7.585458e+00, 	 5.458436e-03, 	 2.1496, 	 0.74325, 	 1.0535  
28-Jun-2016 17:29:12, 	 4, 	 9, 	 8, 	 10, 	 7, 	 5.120653e+01, 	 4.217680e-05, 	 3.400110e+01, 	 3.166825e-05, 	 1, 	 1, 	 1  
28-Jun-2016 17:29:12, 	 4, 	 9, 	 8, 	 10, 	 7, 	 1.187240e+00, 	 4.172649e-05, 	 1.187240e+00, 	 4.172649e-05, 	 1.3176, 	 0.60179, 	 0.64409  
28-Jun-2016 17:29:24, 	 5, 	 9, 	 8, 	 10, 	 7, 	 4.893870e+01, 	 4.993678e-05, 	 3.137010e+01, 	 4.288023e-05, 	 1, 	 1, 	 1  
28-Jun-2016 17:29:24, 	 5, 	 9, 	 8, 	 10, 	 7, 	 1.385741e+00, 	 4.993678e-05, 	 1.230447e+00, 	 5.044224e-05, 	 1.1764, 	 0.63212, 	 0.63212  
28-Jun-2016 17:29:44, 	 6, 	 9, 	 8, 	 9, 	 8, 	 4.893870e+01, 	 4.993678e-05, 	 2.817384e+01, 	 8.632822e-05, 	 1, 	 1, 	 1  
28-Jun-2016 17:29:44, 	 6, 	 9, 	 8, 	 9, 	 8, 	 1.385741e+00, 	 4.993678e-05, 	 1.050890e+00, 	 7.602679e-05, 	 0.88067, 	 0.63212, 	 0.63212  
28-Jun-2016 17:29:59, 	 7, 	 9, 	 8, 	 10, 	 10, 	 4.893870e+01, 	 4.993678e-05, 	 5.067700e+01, 	 2.842663e-05, 	 1, 	 1, 	 1  
28-Jun-2016 17:29:59, 	 7, 	 9, 	 8, 	 10, 	 10, 	 1.910275e+00, 	 4.993678e-05, 	 2.749570e+00, 	 4.365740e-05, 	 1.5358, 	 0.6267, 	 0.71163  
29-Jun-2016 08:46:30, 	 1, 	 13, 	 3, 	 24, 	 3, 	 1.456220e+02, 	 2.591922e-04, 	 1.935818e+04, 	 3.084085e-12, 	 1, 	 1, 	 1  
29-Jun-2016 08:46:30, 	 1, 	 13, 	 3, 	 24, 	 3, 	 2.020449e+05, 	 2.591922e-04, 	 2.020449e+05, 	 2.591922e-04, 	 0.0018335, 	 2.7811, 	 0.7725  
29-Jun-2016 08:47:31, 	 2, 	 6, 	 0, 	 6, 	 0, 	 3.759068e+00, 	 1.043886e-01, 	 5.026863e+00, 	 3.138275e-02, 	 1, 	 1, 	 1  
29-Jun-2016 08:47:31, 	 2, 	 6, 	 0, 	 6, 	 0, 	 1.241030e+00, 	 3.051339e-02, 	 1.241030e+00, 	 3.051339e-02, 	 0.9723, 	 0.69114, 	 1  
29-Jun-2016 08:51:30, 	 5, 	 9, 	 8, 	 10, 	 7, 	 4.893870e+01, 	 4.993678e-05, 	 3.137010e+01, 	 4.288023e-05, 	 1, 	 1, 	 1  
29-Jun-2016 08:51:30, 	 5, 	 9, 	 8, 	 10, 	 7, 	 1.385741e+00, 	 4.993678e-05, 	 1.230447e+00, 	 5.044224e-05, 	 1.1764, 	 0.63212, 	 0.63212  
29-Jun-2016 08:52:14, 	 5, 	 9, 	 8, 	 10, 	 7, 	 4.893870e+01, 	 4.993678e-05, 	 3.137010e+01, 	 4.288023e-05, 	 1, 	 1, 	 1  
29-Jun-2016 08:52:15, 	 5, 	 9, 	 8, 	 10, 	 7, 	 1.385741e+00, 	 4.993678e-05, 	 1.230447e+00, 	 5.044224e-05, 	 1.1764, 	 0.63212, 	 0.63212  
29-Jun-2016 08:52:25, 	 5, 	 9, 	 8, 	 10, 	 7, 	 4.893870e+01, 	 4.993678e-05, 	 3.137010e+01, 	 4.288023e-05, 	 1, 	 1, 	 1  
29-Jun-2016 08:52:25, 	 5, 	 9, 	 8, 	 10, 	 7, 	 1.385741e+00, 	 4.993678e-05, 	 1.230446e+00, 	 5.044221e-05, 	 1.1764, 	 0.63212, 	 0.63212  
29-Jun-2016 08:54:00, 	 5, 	 9, 	 8, 	 10, 	 7, 	 4.893870e+01, 	 4.993678e-05, 	 3.137010e+01, 	 4.288023e-05, 	 1, 	 1, 	 1  
29-Jun-2016 08:54:00, 	 5, 	 9, 	 8, 	 10, 	 7, 	 1.385741e+00, 	 4.993678e-05, 	 1.230446e+00, 	 5.044221e-05, 	 1.1764, 	 0.63212, 	 0.63212  
29-Jun-2016 08:58:55, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.379965e+01, 	 1.502005e-02, 	 4.129359e+01, 	 9.875527e-05, 	 1, 	 1, 	 1  
29-Jun-2016 08:58:55, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.744667e+02, 	 2.096853e-01, 	 1.744667e+02, 	 2.096853e-01, 	 0.19631, 	 2.8069, 	 0.8549  
29-Jun-2016 09:23:34, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.379965e+01, 	 1.502005e-02, 	 4.129359e+01, 	 9.875527e-05, 	 1, 	 1, 	 1  
29-Jun-2016 09:23:34, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.744667e+02, 	 2.096853e-01, 	 1.744667e+02, 	 2.096853e-01, 	 0.19631, 	 2.8069, 	 0.8549  
29-Jun-2016 09:26:33, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.379965e+01, 	 1.502005e-02, 	 4.129359e+01, 	 9.875527e-05, 	 1, 	 1, 	 1  
29-Jun-2016 09:26:33, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.744667e+02, 	 2.096853e-01, 	 1.744667e+02, 	 2.096853e-01, 	 0.19631, 	 2.8069, 	 0.8549  
29-Jun-2016 09:28:39, 	 5, 	 5, 	 4, 	 9, 	 6, 	 9.187488e+02, 	 1.000000e+00, 	 1.020851e+05, 	 2.441406e-01, 	 1, 	 1, 	 1  
29-Jun-2016 09:28:39, 	 5, 	 5, 	 4, 	 9, 	 6, 	 1.161559e+04, 	 1.396036e+01, 	 1.161559e+04, 	 1.396036e+01, 	 0.0052868, 	 2.8069, 	 0.8549  
29-Jun-2016 09:29:15, 	 1, 	 3, 	 4, 	 2, 	 5, 	 4.500000e+01, 	 9.000000e+00, 	 4.500000e+01, 	 9.000000e+00, 	 1, 	 1, 	 1  
29-Jun-2016 09:29:15, 	 1, 	 3, 	 4, 	 2, 	 5, 	 7.986399e+01, 	 4.582399e+01, 	 8.112007e+01, 	 3.490852e+01, 	 0.57232, 	 1.3747, 	 1.291  
29-Jun-2016 09:30:08, 	 2, 	 2, 	 1, 	 2, 	 1, 	 3.000000e+00, 	 1.000000e+00, 	 4.000000e+00, 	 1.000000e+00, 	 1, 	 1, 	 1  
29-Jun-2016 09:30:08, 	 2, 	 2, 	 1, 	 2, 	 1, 	 4.898980e+00, 	 2.000000e+00, 	 4.898980e+00, 	 2.000000e+00, 	 0.75, 	 1.633, 	 3.6148  
29-Jun-2016 09:30:15, 	 3, 	 5, 	 6, 	 5, 	 5, 	 8.000000e+00, 	 1.000000e+00, 	 4.000000e+00, 	 1.000000e+00, 	 1, 	 1, 	 1  
29-Jun-2016 09:30:15, 	 3, 	 5, 	 6, 	 5, 	 5, 	 1.561295e+01, 	 1.951618e+00, 	 1.365388e+01, 	 2.185745e+00, 	 1.9552, 	 1.1179, 	 1.1179  
29-Jun-2016 09:30:29, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
29-Jun-2016 09:30:29, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921145e+00, 	 4.901431e-01, 	 3.431532e+00, 	 5.496115e-01, 	 0.98343, 	 1.1177, 	 1.1177  
29-Jun-2016 09:35:00, 	 3, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.000000e+00, 	 5.000000e-01, 	 1, 	 1, 	 1  
29-Jun-2016 09:35:00, 	 3, 	 5, 	 6, 	 5, 	 5, 	 3.921145e+00, 	 4.901431e-01, 	 3.431532e+00, 	 5.496115e-01, 	 0.98343, 	 1.1177, 	 1.1177  
29-Jun-2016 10:01:27, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:01:27, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:01:29, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:01:30, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:01:31, 	 1, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.492835e+00, 	 2.077363e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:01:31, 	 1, 	 5, 	 6, 	 5, 	 5, 	 2.975270e+00, 	 2.743897e-01, 	 2.975270e+00, 	 2.743897e-01, 	 0.81849, 	 1.123, 	 1.0147  
29-Jun-2016 10:01:33, 	 1, 	 3, 	 2, 	 3, 	 1, 	 8.446067e+03, 	 7.834098e-05, 	 1.097733e+06, 	 6.754374e-03, 	 1, 	 1, 	 1  
29-Jun-2016 10:01:33, 	 1, 	 3, 	 2, 	 3, 	 1, 	 1.106842e+04, 	 7.808888e-05, 	 1.106842e+04, 	 7.808888e-05, 	 0.010565, 	 1.0943, 	 0.87214  
29-Jun-2016 10:03:14, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:03:14, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:03:16, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:03:16, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:04:17, 	 1, 	 5, 	 6, 	 5, 	 5, 	 2.010734e+00, 	 2.513417e-01, 	 2.492835e+00, 	 2.077363e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:04:17, 	 1, 	 5, 	 6, 	 5, 	 5, 	 2.975270e+00, 	 2.743897e-01, 	 2.975270e+00, 	 2.743897e-01, 	 0.81849, 	 1.123, 	 1.0147  
29-Jun-2016 10:04:19, 	 1, 	 3, 	 2, 	 3, 	 1, 	 8.446067e+03, 	 7.834098e-05, 	 1.097733e+06, 	 6.754374e-03, 	 1, 	 1, 	 1  
29-Jun-2016 10:04:19, 	 1, 	 3, 	 2, 	 3, 	 1, 	 1.106842e+04, 	 7.808888e-05, 	 1.106842e+04, 	 7.808888e-05, 	 0.010565, 	 1.0943, 	 0.87214  
29-Jun-2016 10:07:44, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:07:44, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:07:46, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:07:46, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:08:28, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:08:28, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:08:30, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:08:30, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:11:14, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:11:14, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:11:16, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:11:16, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:11:46, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:11:46, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:11:48, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:11:48, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:13:02, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:13:02, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:13:04, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
29-Jun-2016 10:13:04, 	 1, 	 2, 	 4, 	 1, 	 4, 	 2.960829e+04, 	 2.950196e-06, 	 2.960829e+04, 	 2.950196e-06, 	 0.0067769, 	 0.70711, 	 0.97291  
29-Jun-2016 10:44:58, 	 1, 	 5, 	 6, 	 4, 	 6, 	 2.010734e+00, 	 2.513417e-01, 	 2.745240e+00, 	 1.143850e-01, 	 1, 	 1, 	 1  
29-Jun-2016 10:44:58, 	 1, 	 5, 	 6, 	 4, 	 6, 	 3.482693e+00, 	 2.790646e-01, 	 3.482693e+00, 	 2.790646e-01, 	 0.81323, 	 0.94903, 	 1.2009  
29-Jun-2016 10:45:02, 	 1, 	 2, 	 4, 	 1, 	 4, 	 3.043286e+04, 	 4.288400e-06, 	 6.350812e+06, 	 4.474575e-04, 	 1, 	 1, 	 1  
